id,size_length,size_width,aspect_ratio
2a3a2cae2b9827ff,412,300,1.373333333
2a3afd10c762ca49,300,370,0.810810811
2a3b6bb39885d173,300,444,0.675675676
2a3c301a403b786f,401,300,1.336666667
2a3c9561d5cdac22,394,300,1.313333333
2a3e1821307f3c3d,300,318,0.943396226
2a3e1f0a1f249cff,300,399,0.751879699
2a3e49126052cb76,436,300,1.453333333
2a3f096d3522d9bb,300,404,0.742574257
2a3fbde0ff645760,300,409,0.733496333
2a3fdb2d3bdeff5b,300,352,0.852272727
2a4126b7303b1ac9,300,363,0.826446281
2a415418675b81ab,300,372,0.806451613
2a4163797b2cae6d,378,300,1.26
2a41bf936049d951,300,368,0.815217391
2a41f8824df6435c,300,449,0.668151448
2a42475c148479f6,854,300,2.846666667
2a42b874d89744b6,388,300,1.293333333
2a42f51ad6b26c88,470,300,1.566666667
2a4343015ba24a40,300,458,0.655021834
2a43670fe1ba8684,586,300,1.953333333
2a43e7e62ec39116,449,300,1.496666667
2a44a095d037ec5b,400,300,1.333333333
2a44e1463542e21a,300,537,0.558659218
2a46746538bb8b75,346,300,1.153333333
2a46c9d1d71343b8,426,300,1.42
2a473f9291c8f1b7,300,409,0.733496333
2a47c49c0d9969cf,300,375,0.8
2a48570bc7e72f61,300,645,0.465116279
2a4899304dd4898b,449,300,1.496666667
2a48bea360fc246c,486,300,1.62
2a48ea89de0d5b4f,408,300,1.36
2a48f7ef9491f0e4,454,300,1.513333333
2a493a969e42efcf,407,300,1.356666667
2a4997628654ab4c,300,409,0.733496333
2a49a85dd29cf0ae,300,386,0.777202073
2a49af868f1c940e,300,300,1
2a4b0a7bcdc2c9e9,300,442,0.678733032
2a4b627db21b9099,300,403,0.744416873
2a4bc03b6d6dfaff,300,368,0.815217391
2a4be1e8c9569ccb,300,378,0.793650794
2a4c5b6f8cf04f47,300,352,0.852272727
2a4ee5efc6ce738d,300,450,0.666666667
2a4f8d2c49d245f4,664,300,2.213333333
2a4fbf7cd57e6389,300,388,0.773195876
2a4fdfe7192878e8,405,300,1.35
2a500bc6d3cf57d3,300,538,0.557620818
2a5025744f2cd3a5,306,300,1.02
2a507189fe59f7d5,300,334,0.898203593
2a507a6b487bb3f6,533,300,1.776666667
2a5108ddded4f186,300,345,0.869565217
2a5155c801265595,300,300,1
2a52c1f09cdcf984,300,301,0.996677741
2a5309fdb333e3c,300,317,0.94637224
2a5331ef22617b35,300,487,0.616016427
2a533a4d5ee2aec3,367,300,1.223333333
2a5376713266fdaa,368,300,1.226666667
2a547eeea5924650,300,548,0.547445255
2a5490d30a5727dc,501,300,1.67
2a56958d3f2ca0f5,509,300,1.696666667
2a5753f12da25fce,300,369,0.81300813
2a59431f06d14cfd,300,426,0.704225352
2a5a456ac7c2d2bf,300,447,0.67114094
2a5af5f016150739,428,300,1.426666667
2a5b8a2dc8eeff67,300,450,0.666666667
2a5bf7329f64bc04,421,300,1.403333333
2a5da9ce524f73d5,300,433,0.692840647
2a6097ac3bb0400c,410,300,1.366666667
2a60adbf76f0e6ba,300,395,0.759493671
2a6205583441730a,300,369,0.81300813
2a62112c3ec193ca,456,300,1.52
2a621a6755d5ffe4,538,300,1.793333333
2a62af2712379183,313,300,1.043333333
2a62ca66d862ddf,300,533,0.562851782
2a634adfc17f7342,387,300,1.29
2a636a1e98c4b2e6,351,300,1.17
2a63e3d8e49e8b78,399,300,1.33
2a644edff326196a,419,300,1.396666667
2a65608bb8816924,976,300,3.253333333
2a6678f7f98deb8f,1035,300,3.45
2a6699aa9a4c628f,300,432,0.694444444
2a66ece82faebba9,300,409,0.733496333
2a68005dc629539c,300,417,0.71942446
2a6889f6be968eba,300,929,0.322927879
2a689018d7993746,300,362,0.828729282
2a695930abf7afa3,300,358,0.837988827
2a6a1294f50b83bc,1121,300,3.736666667
2a6abe29faf1a50b,410,300,1.366666667
2a6baba27e5a2886,450,300,1.5
2a6c6d4d509059af,300,452,0.663716814
2a6d0bfc3f4236ad,300,371,0.808625337
2a6d3a65aa8ec7f4,425,300,1.416666667
2a6d7809240845f7,331,300,1.103333333
2a6dcda1a20887cb,300,396,0.757575758
2a6dd5005a9ff46d,300,419,0.715990453
2a6def7a41fef5,389,300,1.296666667
2a6e5c45c52812ee,300,426,0.704225352
2a6ed5ad87dae088,389,300,1.296666667
2a703b45560086,300,496,0.60483871
2a70d46ddc4b534f,300,380,0.789473684
2a72abfa7d06c235,300,480,0.625
2a72ca0cec5cc9bc,300,421,0.712589074
2a72ed3c52f83132,471,300,1.57
2a73155d41b73c8e,400,300,1.333333333
2a74157fcced408e,300,332,0.903614458
2a741935b3da3271,300,419,0.715990453
2a74c14cb6c43625,300,383,0.783289817
2a75d93301551b9b,399,300,1.33
2a760358fc575f99,441,300,1.47
2a767f4b8fcfc4e,300,413,0.726392252
2a7689a4c1f1c619,478,300,1.593333333
2a76b866c7006698,300,399,0.751879699
2a78503681ef148e,300,366,0.819672131
2a789e8ec742b0d7,300,439,0.683371298
2a78bb5fe93e9cd0,325,300,1.083333333
2a78bcfc9f35f526,300,350,0.857142857
2a799156444b0bdc,300,300,1
2a79960faac5d7a7,300,729,0.411522634
2a7a2d6b16fdbc96,323,300,1.076666667
2a7a365c6a798962,816,300,2.72
2a7c07f24a1a8c93,374,300,1.246666667
2a7e1d0a309ca558,418,300,1.393333333
2a7efb75fbe92d4b,307,300,1.023333333
2a7f19b6bfb0f5d2,300,2019,0.14858841
2a7fbef0c0692cf9,1350,300,4.5
2a802a3e24672f98,300,373,0.804289544
2a809df2100d6cfb,300,464,0.646551724
2a8178a4be24abf5,300,387,0.775193798
2a823047afad5eb6,380,300,1.266666667
2a830431a1ce812f,300,399,0.751879699
2a832b82b098f293,300,874,0.343249428
2a8363c26376b2dd,420,300,1.4
2a83df56db0909d5,300,399,0.751879699
2a849fd2c5f433ab,768,300,2.56
2a852e173d9e3de,375,300,1.25
2a860ad2b2c2ca9a,300,340,0.882352941
2a861940d7b6e8f5,387,300,1.29
2a86554e8cd80e35,388,300,1.293333333
2a86653611f5116e,300,339,0.884955752
2a87aedd2658c478,446,300,1.486666667
2a8aaccb59fa7d0a,311,300,1.036666667
2a8bd3c708b505f8,300,456,0.657894737
2a8ca0c8f3043129,300,427,0.702576112
2a8f3024d0866eae,511,300,1.703333333
2a9000e268fc9d0c,300,411,0.729927007
2a90140c7fc15236,300,364,0.824175824
2a90f9a007669222,370,300,1.233333333
2a92d2bedd52ab82,381,300,1.27
2a93e28d13e56670,331,300,1.103333333
2a94409a15017d74,900,300,3
2a9441b86ed82df1,300,370,0.810810811
2a9593e072b9003d,352,300,1.173333333
2a9900818e037b88,300,356,0.842696629
2a992d84a6e4dd86,300,368,0.815217391
2a9a084ee612b856,473,300,1.576666667
2a9a36b15a007820,400,300,1.333333333
2a9a5bf98b5e449,300,390,0.769230769
2a9a8d8f05d6147d,300,399,0.751879699
2a9b16af85192529,300,400,0.75
2a9b762c7325bca5,419,300,1.396666667
2a9b96b0df2a248c,388,300,1.293333333
2a9c158e3c487087,1020,300,3.4
2a9c440e5b117297,300,374,0.802139037
2a9cd45ec3f270f3,416,300,1.386666667
2a9d45a134eaf823,300,386,0.777202073
2a9dc4d10251b910,300,359,0.835654596
2a9dce02b2d27de1,421,300,1.403333333
2a9f91735e71383d,446,300,1.486666667
2aa0b5266bf21b15,300,424,0.70754717
2aa30ea1c9532b3b,300,375,0.8
2aa3abe7fdc731b5,300,533,0.562851782
2aa4a2e568b55e26,332,300,1.106666667
2aa59d6d480339bb,300,399,0.751879699
2aa5d3daff0e129b,300,420,0.714285714
2aa5fb993282183b,300,619,0.484652666
2aa9072a0c98250e,300,366,0.819672131
2aa9466b36dbc8c1,375,300,1.25
2aa94986a08d2b6,300,403,0.744416873
2aa99d0b7ae707fc,300,469,0.639658849
2aabbf62c8fb767e,300,372,0.806451613
2aac047ed59b148e,403,300,1.343333333
2aac4e2a44d58b42,484,300,1.613333333
2aadd5d23cf180cc,345,300,1.15
2aae3864e8a15fe0,363,300,1.21
2aae497607d6e2e7,300,315,0.952380952
2aaf9c28b26b2460,300,319,0.940438871
2ab0a5b296e9506b,300,562,0.533807829
2ab10ec62e49b6e8,479,300,1.596666667
2ab12b6b5c6b52d4,449,300,1.496666667
2ab244bf8999ee78,300,492,0.609756098
2ab2fa65cff2d78a,390,300,1.3
2ab309749d6556c3,300,544,0.551470588
2ab47feefa45ee1a,300,851,0.352526439
2ab51c26f0482c16,300,385,0.779220779
2ab5466d3924d983,300,394,0.76142132
2ab54806de7c7a54,300,400,0.75
2ab5548d896dcbb7,300,402,0.746268657
2ab5e362c4bd09e1,300,374,0.802139037
2ab6f4c047621cd,400,300,1.333333333
2ab73c2d0d59e670,300,454,0.660792952
2ab89f3fd2023725,300,478,0.627615063
2ab95104718fd55d,367,300,1.223333333
2ab9bbeba8de0897,300,436,0.688073394
2ab9e6f89d053141,300,461,0.650759219
2aba148f522929ed,300,437,0.686498856
2aba1fbc59465ec0,302,300,1.006666667
2abac0c1f9d4c94b,399,300,1.33
2abbb614af269979,300,400,0.75
2abbe1710d4b37ac,554,300,1.846666667
2abc0d8454ae0c46,399,300,1.33
2abd24da195b5d09,346,300,1.153333333
2abd94bfac49708a,344,300,1.146666667
2abe5e361da82cc1,300,569,0.527240773
2abe630216c37416,300,449,0.668151448
2abed096b9f66b96,300,399,0.751879699
2abf1a0c0adf72b2,300,450,0.666666667
2abfc0054f736014,300,400,0.75
2ac21f2fb70f3654,685,300,2.283333333
2ac2a2a52e82738d,300,383,0.783289817
2ac2f1224c510f8d,332,300,1.106666667
2ac2f92910c70b08,300,431,0.696055684
2ac32d69038496a5,300,393,0.763358779
2ac45bdaf3c2b52e,464,300,1.546666667
2ac4cdf13e2be57,300,413,0.726392252
2ac4e147c3c50c46,393,300,1.31
2ac60c6d2b757fe,309,300,1.03
2ac634670747cf0e,300,431,0.696055684
2ac74a5d406b3c4f,300,463,0.647948164
2ac8a61c2b55c8df,300,420,0.714285714
2ac9315031c6480f,300,441,0.680272109
2ac9fb856d00484d,300,458,0.655021834
2aca1e7bd3b9fd17,300,386,0.777202073
2acac5093b74e53c,300,418,0.717703349
2acaebfd7eaad5e5,823,300,2.743333333
2acaf3e7f34e486f,390,300,1.3
2acb3701c56a2c95,663,300,2.21
2acb4d989c9de1cf,475,300,1.583333333
2acc748d65fca89c,302,300,1.006666667
2accab9e634941c9,300,471,0.636942675
2acd3ed0a40cabc3,300,300,1
2acde0bf9f1671a8,446,300,1.486666667
2ace5e141f46c3b1,511,300,1.703333333
2aced8bff961c5d5,362,300,1.206666667
2acf2245e9cd66d5,300,373,0.804289544
2acf95eb24d3271a,300,380,0.789473684
2ad0b521703af90e,315,300,1.05
2ad0d4eb7fa67eaa,300,412,0.72815534
2ad129fc971861bc,300,320,0.9375
2ad185dbbd4f5845,398,300,1.326666667
2ad1cfabe865b210,391,300,1.303333333
2ad2ef069a27f267,300,400,0.75
2ad39bab58a4f4a3,308,300,1.026666667
2ad3e4c716c421e6,500,300,1.666666667
2ad498f508c26456,508,300,1.693333333
2ad4a6245e3c8f1e,335,300,1.116666667
2ad526b968495396,366,300,1.22
2ad5691e074d5907,300,440,0.681818182
2ad6826c14a5aa5f,449,300,1.496666667
2ad7198cbfa992db,300,312,0.961538462
2ad77338ed9ccdac,416,300,1.386666667
2ad8cce245229be,307,300,1.023333333
2ad939f53cafcd47,634,300,2.113333333
2ad946ed9dce01e,312,300,1.04
2ad9d1b374f56710,300,631,0.475435816
2ad9f3bf11dc453,300,418,0.717703349
2adab8704949bc2f,300,497,0.60362173
2adad47ddccec511,300,374,0.802139037
2adb600629d15bdc,300,1046,0.286806883
2adbc2796abd5ef3,300,310,0.967741935
2adbc5cca42e4eb2,300,324,0.925925926
2adbcabb868b8f1e,400,300,1.333333333
2adc7eb9a643987e,300,1023,0.293255132
2adc91ebc5583cff,300,421,0.712589074
2add734963dcd8d3,738,300,2.46
2ade41e65f921864,300,326,0.920245399
2adeaf89350d9af3,1186,300,3.953333333
2adef90bca0c10df,300,396,0.757575758
2adefdb525cfb7fe,333,300,1.11
2adf04ecbba89e89,300,400,0.75
2adfa191f22ea1fd,300,564,0.531914894
2adfcb598011b74d,428,300,1.426666667
2ae0c652b45753f8,304,300,1.013333333
2ae0e61b1d018e7c,300,517,0.580270793
2ae30c8dad742500,483,300,1.61
2ae476431f9c8833,300,400,0.75
2ae539589d0ff018,415,300,1.383333333
2ae5f020b34f8684,450,300,1.5
2ae6345b3288603d,2344,300,7.813333333
2ae64c2a8843e57e,300,300,1
2ae668c1e0df53cf,300,1475,0.203389831
2ae6c84532895a14,449,300,1.496666667
2ae77324f7f1ca4,375,300,1.25
2ae8285a63750a3b,300,529,0.56710775
2ae96adc012f7a89,300,399,0.751879699
2aea817f29125055,300,420,0.714285714
2aeadc49a0e224ca,432,300,1.44
2aeb45a637b33106,300,359,0.835654596
2aec384dd3c20d74,300,543,0.552486188
2aee12a10e24a678,316,300,1.053333333
2aee19e758115972,395,300,1.316666667
2aee5d1a86acca1d,300,300,1
2aefc58faf533718,510,300,1.7
2af1189c5cfed1bd,300,411,0.729927007
2af15f87fa8b40b8,330,300,1.1
2af177e5ef7825c,362,300,1.206666667
2af2218e10acc1a,300,457,0.656455142
2af47764ff6ccdbe,300,830,0.361445783
2af56cf6efef5046,300,337,0.890207715
2af5d8dc0b7d79e9,300,378,0.793650794
2af6c179e9d7858b,300,449,0.668151448
2af6d7b7cf3b68b0,460,300,1.533333333
2af858143a8a1f15,300,470,0.638297872
2af94b35768d6515,383,300,1.276666667
2afa1f2e2d3cfee,300,354,0.847457627
2afa4b9a9fa3806e,300,364,0.824175824
2afb59f3598cd2f5,300,374,0.802139037
2afcb30474fe3e63,300,368,0.815217391
2afdcc3d3ff6ba68,300,458,0.655021834
2aff6bceba1d1584,300,467,0.642398287
2b014905adeb8336,1446,300,4.82
2b0185fa03b56639,435,300,1.45
2b018edc92cb8309,319,300,1.063333333
2b020a2f198f6d00,335,300,1.116666667
2b03adefa4f101be,300,356,0.842696629
2b03b2e63ecd7644,300,328,0.914634146
2b03c19e8b84053e,429,300,1.43
2b03f87adb82515b,450,300,1.5
2b075fd4d567f7c,300,505,0.594059406
2b07fd31f07357b6,314,300,1.046666667
2b09ce5ef329d282,300,300,1
2b0aaaf774d1bbc7,305,300,1.016666667
2b0abcf86b1f5789,382,300,1.273333333
2b0c1ba1cb1ffaee,300,539,0.556586271
2b0ca30b9930eaf9,419,300,1.396666667
2b0d137602ffff53,300,349,0.859598854
2b0d1dfce70c9484,300,373,0.804289544
2b0d28f4e6b4ce,326,300,1.086666667
2b0d4c7e9d078f5d,603,300,2.01
2b0f2df6d6c415b2,300,416,0.721153846
2b0f8127efbf8403,300,342,0.877192982
2b107c328869e4b4,300,407,0.737100737
2b1084018d7061ec,491,300,1.636666667
2b108513d944e3ff,300,307,0.977198697
2b11c2f9e9b975d4,2873,300,9.576666667
2b1335e1921ca1e1,300,402,0.746268657
2b135c78a8442c6a,442,300,1.473333333
2b14e4b9f338d556,372,300,1.24
2b15a4ce6de2d0c2,714,300,2.38
2b16693515987bd7,454,300,1.513333333
2b16864c0fd9eb11,300,384,0.78125
2b169d735d6189b8,300,335,0.895522388
2b19a9e40e14de65,300,317,0.94637224
2b1a37a2b592d434,300,515,0.582524272
2b1ba91eedb8870e,300,399,0.751879699
2b1be2d7440743e0,301,300,1.003333333
2b1c0b464fe4f979,367,300,1.223333333
2b1c3471efd8cfcc,300,381,0.787401575
2b1c417aa1f13604,413,300,1.376666667
2b1c645d9e961c4,300,425,0.705882353
2b1c815a8c6baeec,300,424,0.70754717
2b1cd7278ccd3fd5,300,403,0.744416873
2b1d1897d38583a9,300,419,0.715990453
2b1d2bdfc110025a,454,300,1.513333333
2b1df911739f6a62,300,431,0.696055684
2b1e1d33962405ce,613,300,2.043333333
2b1e38e5f2497465,588,300,1.96
2b1e431b9b88254d,386,300,1.286666667
2b1e513c571e983f,432,300,1.44
2b1e6a4b3e3aa83b,463,300,1.543333333
2b1e6d565cf05bf9,300,419,0.715990453
2b1ea4909fda4fa1,329,300,1.096666667
2b1f150529bda259,318,300,1.06
2b1f5c81df2cee21,313,300,1.043333333
2b1fadfab165f1a2,300,300,1
2b2107230d5302c2,427,300,1.423333333
2b217b12328cf14b,304,300,1.013333333
2b2225eb0754956b,300,477,0.628930818
2b22d2b543463e70,374,300,1.246666667
2b2348a9c37d4286,300,372,0.806451613
2b234ebb624c4759,424,300,1.413333333
2b239602af311c3b,316,300,1.053333333
2b24468066afdb5c,300,387,0.775193798
2b2588d35a509920,300,450,0.666666667
2b260422e1d29ecb,309,300,1.03
2b261734e587afa3,486,300,1.62
2b26463aa41a5784,300,454,0.660792952
2b26eff04c8b7b14,300,405,0.740740741
2b27682cdd60f6e6,300,300,1
2b27dab207a40048,400,300,1.333333333
2b27ddeb8e6afc8e,509,300,1.696666667
2b27f9b06de844f1,303,300,1.01
2b295d3413244350,318,300,1.06
2b2a1be44851825b,300,512,0.5859375
2b2a58bdd56b1ec2,300,556,0.539568345
2b2a89eeeb2349bd,300,426,0.704225352
2b2c7de02bac1870,300,495,0.606060606
2b2d245601245b9b,503,300,1.676666667
2b2d772f0acd29c4,430,300,1.433333333
2b2e433bd478a060,300,302,0.993377483
2b2e9b359af2a101,339,300,1.13
2b2f986c08516ac2,300,350,0.857142857
2b30582f3a064d8,335,300,1.116666667
2b3089828f382732,351,300,1.17
2b308bddcbb50834,300,373,0.804289544
2b30e0c83ea5d7eb,300,300,1
2b314693dc693d85,341,300,1.136666667
2b318e158dbad531,300,386,0.777202073
2b32b8faddad75da,300,365,0.821917808
2b341b7d6786ba80,300,475,0.631578947
2b344820d2ccf64e,300,356,0.842696629
2b35223a6ebe9ed9,300,311,0.964630225
2b3543322c864d3,354,300,1.18
2b3575de929d6977,388,300,1.293333333
2b3628bf28fe300,300,382,0.785340314
2b3679d14bd8c7bf,330,300,1.1
2b36c84cccc5df0c,300,391,0.767263427
2b392b88af9c6195,300,425,0.705882353
2b3944b65747d47a,300,400,0.75
2b396f1da1c33b06,570,300,1.9
2b39b776fce364fa,747,300,2.49
2b3a19d29d344019,418,300,1.393333333
2b3a6d0e4238d37c,300,547,0.548446069
2b3b11d21ebdf26d,300,539,0.556586271
2b3bf08fb3e35acb,382,300,1.273333333
2b3c8bc06ee550f0,647,300,2.156666667
2b3cde80bf1b5543,300,543,0.552486188
2b3dab04cec5888d,403,300,1.343333333
2b3e03b011b5b3b3,300,603,0.497512438
2b3e7f6ca6f46425,300,466,0.643776824
2b3ebe206324a31b,384,300,1.28
2b407a76bdfe56f8,300,310,0.967741935
2b41a0168e6fa4e1,300,429,0.699300699
2b41e17a2cf1a6f8,300,389,0.771208226
2b42163babdbe551,400,300,1.333333333
2b42f2caee20777a,300,413,0.726392252
2b4301325f70e651,300,502,0.597609562
2b431aec0815e727,300,384,0.78125
2b439b4c7b95d679,300,400,0.75
2b43d67b651b0d6a,300,463,0.647948164
2b43f5ee105c5da2,300,424,0.70754717
2b44d4bc69b3c266,300,464,0.646551724
2b454a9a8c4315d1,300,400,0.75
2b455ee3151bbcda,450,300,1.5
2b4653692339950,300,414,0.724637681
2b4681c2932cb7a2,300,568,0.528169014
2b46ee248cf3765,300,399,0.751879699
2b4734acc31cc7ea,300,381,0.787401575
2b48967de887b0a8,300,356,0.842696629
2b4912cab3dedf2e,300,419,0.715990453
2b4994be326f2438,456,300,1.52
2b4a683acce9c675,300,461,0.650759219
2b4aafd7600b60a9,300,300,1
2b4b2e099a227496,308,300,1.026666667
2b4d4c072e1c554f,300,343,0.874635569
2b4df708908ff386,354,300,1.18
2b4e493f53b0f0a8,300,399,0.751879699
2b4eaeb194aa3530,300,339,0.884955752
2b4eba7a4421c90a,300,375,0.8
2b50b2ed98d1f76b,300,504,0.595238095
2b50c29974da1b5f,393,300,1.31
2b512960ac5ae765,300,595,0.504201681
2b5134d607120eef,300,415,0.722891566
2b514e153f75daba,300,300,1
2b5161f910991458,300,902,0.332594235
2b517d114d1fb58f,300,354,0.847457627
2b525d376b245548,300,430,0.697674419
2b52e1a2e2f3f7b3,300,476,0.630252101
2b5355ff9737390b,419,300,1.396666667
2b53a8bc6633c280,300,475,0.631578947
2b53c10acd120ba7,449,300,1.496666667
2b53d58f753ee6a4,300,398,0.753768844
2b53d66942e824fa,300,422,0.710900474
2b54077655da3c9e,301,300,1.003333333
2b5434c1cbf4d4b0,532,300,1.773333333
2b5540c3282ed3b7,300,369,0.81300813
2b55874ca4a8bff1,308,300,1.026666667
2b56a5b82c34dc70,300,449,0.668151448
2b56c80336af2894,432,300,1.44
2b5784364cd47795,300,338,0.887573964
2b57ef1676811015,646,300,2.153333333
2b58270ba849e5cf,300,450,0.666666667
2b5a212dcf077790,449,300,1.496666667
2b5a7b747186a443,300,471,0.636942675
2b5bf36d40398d16,300,300,1
2b5c1e905bcf263a,300,450,0.666666667
2b5c2231fd0650d4,300,377,0.795755968
2b5c33d4e82a54b8,300,310,0.967741935
2b5c436d0b5c2e4c,495,300,1.65
2b5d8fff21e416bb,375,300,1.25
2b5e3907c02be81,310,300,1.033333333
2b5e5330d27214e4,598,300,1.993333333
2b5e7115e04e74bc,465,300,1.55
2b5ee06383959ee0,300,515,0.582524272
2b5ff6253b2b3a87,300,469,0.639658849
2b60421d2b8b831c,491,300,1.636666667
2b605791c8d5a02a,300,400,0.75
2b607840cc26c48,420,300,1.4
2b6154747121c69a,465,300,1.55
2b61c69676303cda,316,300,1.053333333
2b62fb601bc70faa,375,300,1.25
2b642bd23c36990a,300,445,0.674157303
2b64f5f90996a066,300,395,0.759493671
2b66ccd6b43f0fab,411,300,1.37
2b673c2b42f8f7e7,375,300,1.25
2b69181bc7678e9,300,437,0.686498856
2b6a588f1f4f200d,300,400,0.75
2b6aa34e57e3c240,3290,300,10.96666667
2b6abeb68d0ce48e,300,300,1
2b6bf99e3e8ce3cb,300,366,0.819672131
2b6cde16a68b20ba,300,360,0.833333333
2b6f1e78ef4e18ad,300,442,0.678733032
2b6f71a1c08b8957,300,710,0.422535211
2b6fc23508a35b8a,533,300,1.776666667
2b6fc9e3a956396,370,300,1.233333333
2b7000865f5b54a6,300,415,0.722891566
2b70773dcfd6471c,345,300,1.15
2b708b5e33d6d95e,300,365,0.821917808
2b711e905183f33,342,300,1.14
2b713933293b8efa,300,444,0.675675676
2b7154f3d692c2a7,300,347,0.864553314
2b724731413f844b,491,300,1.636666667
2b729fa1308373e0,300,400,0.75
2b7309e93cdd07b2,300,414,0.724637681
2b733326b8ed38d7,591,300,1.97
2b73704031858fe6,627,300,2.09
2b73baa0ca22b5ee,335,300,1.116666667
2b73edd975e1c69e,761,300,2.536666667
2b73f855bbc0cdc9,300,300,1
2b73fe51b86752b0,300,752,0.39893617
2b746c8cfb134bfd,302,300,1.006666667
2b75da930146df22,300,415,0.722891566
2b76c8d27a604e6d,300,411,0.729927007
2b77eff6a26483aa,300,300,1
2b77fbe1f97e7704,400,300,1.333333333
2b78825161d1277,300,495,0.606060606
2b7a3b76a92c63bb,556,300,1.853333333
2b7a8e1935b0f49c,627,300,2.09
2b7b0cd7c33a0413,300,327,0.917431193
2b7b405e4dfe33f2,300,353,0.849858357
2b7b43d04cb62607,300,412,0.72815534
2b7b5bf80b71c76d,300,582,0.515463918
2b7ba47bc761072e,450,300,1.5
2b7c429b631f9dd3,300,616,0.487012987
2b7c8b4aad8dcfba,383,300,1.276666667
2b7c8df3424eb9cc,300,391,0.767263427
2b7c9b3d4ad01940,300,300,1
2b7ca3c08abc77dc,300,917,0.327153762
2b7d0950f0f16566,300,335,0.895522388
2b7d5a5ef70ef7f6,449,300,1.496666667
2b7e36321e9050c8,300,365,0.821917808
2b7e850924f160c5,300,375,0.8
2b7eb03adbf883,387,300,1.29
2b7f730a2ff3d8fe,300,431,0.696055684
2b7f857ed7e69f2e,300,554,0.541516245
2b8029f79b00e7d8,300,698,0.429799427
2b804d7d6c324610,300,300,1
2b8091d2300f0925,401,300,1.336666667
2b81746009cc8df8,300,395,0.759493671
2b81d9269671c5c1,300,391,0.767263427
2b832fe35b6aad7,328,300,1.093333333
2b84189c3bfdaefd,343,300,1.143333333
2b843f9124dfebdb,532,300,1.773333333
2b851edf1d9593cf,300,469,0.639658849
2b8559ca03dd1659,449,300,1.496666667
2b865c384f312cc2,300,319,0.940438871
2b871774b149ed9d,451,300,1.503333333
2b872a96e825ea99,300,452,0.663716814
2b895a1e63335b8f,450,300,1.5
2b89674103c6bde7,300,373,0.804289544
2b89de33dda20e45,1942,300,6.473333333
2b8a59121af0571a,366,300,1.22
2b8af2cc69ab3fd6,300,476,0.630252101
2b8c1364626fb3fc,300,492,0.609756098
2b8d1489f805ae26,300,321,0.934579439
2b8dd0c5834c0ea1,300,374,0.802139037
2b8e12b8a85b27c8,440,300,1.466666667
2b8e6d3972ecc375,307,300,1.023333333
2b8e8aba06a512e2,300,399,0.751879699
2b8f9cb718b7bce7,300,400,0.75
2b9078f6550678db,402,300,1.34
2b907d5f28806749,402,300,1.34
2b90e71c6771ac56,300,395,0.759493671
2b90e7c3affa2268,300,577,0.519930676
2b913717c6142ae6,427,300,1.423333333
2b92dd4123e3b23e,300,317,0.94637224
2b936b8cbb12df44,300,300,1
2b93ff1b558022ce,488,300,1.626666667
2b94052c6acf09d8,947,300,3.156666667
2b94a84fd3682881,435,300,1.45
2b95408371355fad,300,540,0.555555556
2b96273acaaa4af2,300,314,0.955414013
2b96561b6ae253e4,300,400,0.75
2b96a1e299f30713,300,382,0.785340314
2b975a1505eb7b8d,300,361,0.831024931
2b98822ea9df1e2b,417,300,1.39
2b9891a62fd5a2,300,533,0.562851782
2b9895011c9e5417,300,300,1
2b98f53bd4bc5133,300,361,0.831024931
2b9a48c163bc0e81,372,300,1.24
2b9a62b258ba03ed,485,300,1.616666667
2b9a888f233a1274,300,403,0.744416873
2b9af6c67772b439,300,400,0.75
2b9b09b9713a3fb2,300,343,0.874635569
2b9d1b19ee807392,300,400,0.75
2b9d3c341c6e35e9,338,300,1.126666667
